chrom,start,end,symbol,distance_to_TSS
chr15,78759319,78759932,FAM108C1,15081
chr15,78776251,78776831,FAM108C1,1835
chr15,78822507,78823150,KIAA1199,35938
chr15,78828674,78829556,KIAA1199,29651
chr15,78953218,78953892,hsa-mir-549,32087
chr15,79064054,79064763,MESDC2,4851
chr15,79171177,79172063,AC068870.17,26115
chr15,79383225,79383280,STARD5,20326
chr15,79383282,79383665,STARD5,20105
chr15,79467319,79468156,TMC3,14228
chr15,79477867,79478302,TMC3,24575
chr15,79892365,79893181,AC104041.5,35856
chr15,81402636,81403003,HOMER2,9661
chr15,81411844,81412560,HOMER2,278
chr15,81670413,81671249,AC024270.6,3058
chr15,82969730,82970097,SCAND2,5781
chr15,82998519,82998872,WDR73,171
chr15,83185260,83185715,SNORA25,11362
chr15,83325280,83325575,PDE8A,753
chr15,83675522,83675806,AKAP13,49210
chr15,86828775,86829607,MRPS11,17504
chr15,86982932,86983402,ISG20,190
chr15,87453140,87453707,ABHD2,20995
chr15,87459571,87460370,ABHD2,27542
chr15,87465699,87466101,ABHD2,33472
chr15,87474136,87474469,ABHD2,41874
chr15,87501265,87502270,AC124068.6,44248
chr15,87729744,87730237,hsa-mir-9-3,17739
chr15,87742808,87743222,hsa-mir-9-3,30764
chr15,87794629,87795200,RHCG,45904
chr15,87795879,87796498,RHCG,44630
chr15,87839662,87840080,RHCG,947
chr15,88099116,88099370,MESP1,3697
chr15,88100986,88101469,MESP1,5681
chr15,88111041,88111569,MESP2,9287
chr15,88126471,88127226,MESP2,6256
chr15,88169890,88170445,ANPEP,11092
chr15,88172008,88172669,ANPEP,13263
chr15,88172671,88172703,ANPEP,13612
chr15,88172705,88173446,ANPEP,14000
chr15,88181493,88182140,ANPEP,22741
chr15,88250230,88250700,AC027176.22-1,6457
chr15,88250702,88250894,AC027176.22-1,6124
chr15,88342556,88343185,ZNF710,2885
chr15,88379642,88380128,ZNF710,34130
chr15,88439754,88439841,IDH2,6914
chr15,88439843,88440053,IDH2,6763
chr15,88444052,88444646,IDH2,2362
chr15,88505057,88505400,AC091167.19-2,5243
chr15,89335772,89336700,PRC1,2577
chr15,90318238,90318674,AC104236.2,2225
chr15,90988471,90988792,FAM174B,11403
chr15,90988875,90989182,FAM174B,11006
chr15,90989618,90990430,FAM174B,10010
chr15,91090154,91090702,AC091544.11-1,12000
chr15,92422175,92423113,AC080032.12,2779
chr15,94060733,94061247,U2,29046
chr15,94104689,94105438,U2,15027
chr15,94127228,94128161,AC015574.8-1,1183
chr15,94716842,94717526,hsa-mir-1469,39691
chr15,96816644,96817239,FAM169B,29788
chr15,96852447,96853502,FAM169B,6245
chr15,97376463,97377125,AC069029.9,10481
chr15,97461135,97461964,SYNM,1379
chr15,97922646,97923332,MEF2A,722
chr15,98874760,98875461,LASS3,27337
chr15,99202294,99203098,ALDH1A3,34883
chr15,99605848,99606516,CHSY1,3477
chr15,99969361,99970249,AC090164.22,36232
chr15,99971085,99971542,AC090164.22,34724
chr15,99971730,99972110,AC090164.22,34117
chr15,99972112,99972175,AC090164.22,33894
chr15,99972177,99972741,AC090164.22,33578
chr15,100055893,100056584,AC027559.17,14998
chr16,263671,264127,RGS11,2030
chr16,298492,299158,PDIA2,25707
chr16,313942,314918,AXIN1,28034
chr16,317107,317868,AXIN1,24977
chr16,358633,359479,MRPL28,1512
chr16,369562,369948,TMEM8,2223
chr16,440357,441004,RP1-196A12.1,724
chr16,441663,442144,RP1-196A12.1,499
chr16,548449,549276,C16orf11,1560
chr16,577749,578182,RAB40C,2211
chr16,578184,578569,RAB40C,1800
chr16,583482,583865,RAB40C,3497
chr16,631574,631914,AL022341.6,56
chr16,641560,642119,WDR90,2476
chr16,772972,773480,MSLNL,300
chr16,833560,834556,AL023882.4,38615
chr16,1072073,1072648,SSTR5,9604
chr16,1180725,1181243,TPSG1,34272
chr16,1181245,1181691,TPSG1,33788
chr16,1181700,1181905,TPSG1,33454
chr16,1181907,1182285,TPSG1,33160
chr16,1273247,1273957,PRSS29P,6854
chr16,1277561,1278171,PRSS29P,11118
chr16,1278173,1278518,PRSS29P,11597
chr16,1279601,1280042,PRSS29P,13073
chr16,1283910,1284476,UBE2I,14987
chr16,1286637,1287400,UBE2I,12162
chr16,1298601,1299069,UBE2I,345
chr16,1313486,1314369,RPS20P2,5152
chr16,1368898,1369381,GNPTG,27207
chr16,1404800,1405706,C16orf28,553
chr16,1451145,1451510,CLCN7,13685
chr16,1483298,1483856,TELO2,213
chr16,1563330,1563893,IFT140,37247
chr16,1620730,1621397,Z97652.9,18254
chr16,1641830,1642184,C16orf34,26271
chr16,1817587,1818223,FAHD1,679
chr16,1822992,1823457,FAHD1,5998
chr16,2019817,2020429,SLC9A3R2,3200
chr16,2216451,2216888,E4F1,3102
chr16,2240420,2240965,DCI,911
chr16,2319621,2320147,ABCA3,10863
chr16,2320149,2320221,ABCA3,10562
chr16,2320223,2320522,ABCA3,10375
chr16,2329474,2330253,ABCA3,884
chr16,2708990,2709344,PRSS27,1385
chr16,2709346,2709702,PRSS27,1028
chr16,2734564,2735234,AC092117.4-2,4094
chr16,2776325,2776669,PRSS33,953
chr16,2848016,2848354,PRSS22,14
chr16,2902235,2902978,FLYWCH1,626
chr16,3057147,3057650,IL32,2085
chr16,3169159,3169780,AJ003147.1-1,8438
chr16,4103402,4103925,ADCY9,2523
chr16,4132482,4132556,ADCY9,26333
chr16,4132558,4132844,ADCY9,26515
chr16,4358737,4359073,VASN,2944
chr16,4359075,4359593,VASN,2515
chr16,4361475,4362089,VASN,67
chr16,4370516,4370813,VASN,8815
chr16,4370815,4371167,VASN,9142
chr16,4376767,4376976,VASN,15022
chr16,4606462,4607104,FAM100A,1856
chr16,4674827,4675358,NUDT16L1,8624
chr16,4935670,4936211,Y_RNA,5952
chr16,4966886,4967462,SEC14L5,18856
chr16,5313056,5313898,AC074051.4-1,42320
chr16,5345067,5345731,AC074051.4-1,10398
chr16,8675289,8675588,ABAT,489
chr16,8675590,8675675,ABAT,295
chr16,8680581,8681056,SRP_euk_arch,3793
chr16,8693641,8694560,AC007224.5-1,9488
chr16,8777548,8777957,C16orf51,21238
chr16,8787734,8788487,C16orf51,10880
chr16,8799377,8800016,PMM2,504
chr16,9049074,9049560,AC087190.5-1,36761
chr16,10503464,10504276,U6,6241
chr16,10884484,10885106,CIITA,17148
chr16,10912941,10913849,DEXI,30421
chr16,11213568,11214383,AC009121.8-1,30032
chr16,11260088,11260816,SOCS1,2913
chr16,11263050,11263817,SOCS1,5894
chr16,11275367,11276145,SNORA48,163
chr16,11360794,11361468,C16orf75,42995
chr16,11364639,11365319,C16orf75,46843
chr16,11707331,11707995,TXNDC11,36485
chr16,12000914,12001263,RUNDC2A,22986
chr16,12207277,12207830,AC092365.3,3212
chr16,14026660,14027449,MKL2,45642
chr16,14113954,14114620,MKL2,41591
chr16,14346809,14347503,hsa-mir-365-1,36514
chr16,14964711,14965029,PDXDC1,11616
chr16,14989661,14989970,PDXDC1,13329
chr16,14989972,14990367,PDXDC1,13683
chr16,14997860,14998769,PDXDC1,21828
chr16,15035600,15036323,NTAN1,21382
chr16,17452036,17452590,XYLT1,19925
chr16,17460943,17461391,XYLT1,11071
chr16,19050116,19050808,ITPRIPL2,17680
chr16,19818087,19818529,GPRC5B,14657
chr16,20219040,20219723,GP2,27021
chr16,20348082,20348963,AC137056.3,15118
chr16,20506575,20507259,AC141273.2,5025
chr16,20592705,20593297,ACSM1,17077
chr16,20637732,20638428,AC004381.1-1,3097
chr16,20799837,20800677,DCUN1D3,18903
chr16,20819605,20819936,LYRM1,156
chr16,20820293,20820798,LYRM1,619
chr16,21430268,21430871,SLC7A5P1,8696
chr16,21431210,21431950,SLC7A5P1,7685
chr16,22010792,22011206,VWA3A,363
chr16,22151705,22152062,EEF2K,26791
chr16,23056551,23057319,USP31,11156
chr16,23067404,23068026,USP31,376
chr16,23145468,23145970,SCNN1G,44179
chr16,23243473,23244086,SCNN1B,22688
chr16,23420320,23420786,GGA2,8755
chr16,23458986,23460034,UBFD1,16382
chr16,24956246,24957026,ARHGAP17,22461
chr16,24958758,24959387,ARHGAP17,24897
chr16,24959389,24960114,ARHGAP17,25576
chr16,25038447,25038854,LCMT1,8103
chr16,27282745,27283325,IL21R,38188
chr16,27562439,27562886,AC016597.4-2,18059
chr16,27815421,27815769,U6,33523
chr16,28528581,28528974,SULT1A2,48
chr16,29121091,29121682,AC009093.10-1,46287
chr16,29209471,29210375,RUNDC2B,237
chr16,29213069,29213822,AC025279.6,3285
chr16,29227005,29227567,AC025279.6,17126
chr16,29229279,29229864,AC025279.6,19411
chr16,29229866,29229948,AC025279.6,19747
chr16,29229950,29230437,AC025279.6,20033
chr16,29523671,29524251,AC009086.6-2,8500
chr16,29979893,29980009,ALDOA,8007
chr16,29980011,29980206,ALDOA,8164
chr16,29984266,29984552,PPP4C,10429
chr16,29994011,29994511,PPP4C,577
chr16,30008874,30009059,TBX6,1742
chr16,30009061,30009560,TBX6,1398
chr16,30586279,30586888,AC093249.4-1,7621
chr16,30586890,30587321,AC093249.4-1,7099
chr16,30705168,30705782,ZNF629,548
chr16,30739978,30740810,AC106886.3-2,464
chr16,30775263,30775676,AC106886.3-2,34611
chr16,30775678,30775813,AC106886.3-2,34887
chr16,30775815,30776246,AC106886.3-2,35172
chr16,30921284,30921834,STX1B2,7716
chr16,31049856,31050299,PRSS8,4242
chr16,31426685,31427169,C16orf58,279
chr16,31450480,31451120,ERAF,4121
chr16,33863721,33864406,AC136932.4-2,5089
chr16,33864583,33864928,AC136932.4-2,4397
chr16,34615748,34616333,AC092325.2,19595
chr16,34652539,34653193,AC092325.2,17231
chr16,34656725,34657347,AC092325.2,21401
chr16,34673257,34673684,AC092325.2,37835
chr16,45328162,45328563,MYLK3,11359
chr16,45493522,45494255,GPT2,18080
chr16,45510142,45510976,AC018845.7,5952
chr16,46718925,46719186,ABCC12,19126
chr16,46728431,46728835,ABCC12,9548
chr16,46826879,46827732,LONP2,8406
chr16,46996550,46997646,SIAH1,20369
chr16,48705739,48706786,Y_RNA,16587
chr16,48720939,48721496,PAPD5,24062
chr16,49297425,49298382,CARD15,9353
chr16,51636736,51637442,CHD9,9356
chr16,51690715,51691518,CHD9,44671
chr16,52323792,52324474,FTO,28758
chr16,53864236,53865073,AC109462.2-1,18431
chr16,55168131,55168736,MT4,11972
chr16,55220768,55221240,MT1M,3030
chr16,55230809,55231523,MT1A,1088
chr16,55240637,55241059,MT1CP,1188
chr16,55251501,55252070,MT1F,2430
chr16,55426941,55427559,hsa-mir-138-2,22680
chr16,55452719,55453082,hsa-mir-138-2,2970
chr16,55460759,55461709,SLC12A3,4592
chr16,56155178,56155813,GPR114,21394
chr16,56213577,56214134,GPR56,6167
chr16,56214215,56214568,GPR56,5631
chr16,56214570,56214627,GPR56,5424
chr16,57062341,57063389,NDRG4,7748
chr16,57089706,57090152,U6,1617
chr16,57263577,57263963,SLC38A7,12404
chr16,57268443,57269264,SLC38A7,7321
chr16,64869538,64869948,5S_rRNA,23469
chr16,64886495,64887233,5S_rRNA,6348
chr16,65104399,65105426,TK2,36903
chr16,66020657,66021463,HSD11B2,1476
chr16,66036812,66037418,AC009061.10-1,12160
chr16,66185878,66186876,CTCF,32567
chr16,66267889,66268687,C16orf86,10069
chr16,66484894,66485337,PSKH1,411
chr16,66539634,66539962,LCAT,4283
chr16,66551413,66552246,SLC12A4,8196
chr16,66570938,66571631,DPEP3,668
chr16,66593562,66594325,DPEP2,3087
chr16,66594327,66594770,DPEP2,3692
chr16,66597243,66597948,DPEP2,6739
chr16,66606765,66607235,U6,2220
chr16,66655990,66656664,AC130462.3-3,9040
chr16,66825516,66826234,RBM35B,1761
chr16,66829269,66829794,RBM35B,1895
chr16,66919467,66919974,U4,1212
chr16,66923777,66924314,U4,3113
chr16,67008030,67008567,SMPD3,31606
chr16,67017409,67018384,SMPD3,22008
chr16,67299148,67299885,CDH1,29179
chr16,67336162,67336532,5S_rRNA,2463
chr16,67337109,67337494,5S_rRNA,3417
chr16,67550527,67550995,AC009137.8,31046
chr16,68318160,68318720,NQO1,407
chr16,68372212,68372822,AC092115.2-2,77
chr16,68728045,68728501,PDPR,23244
chr16,68982005,68982792,DDX19A,44077
chr16,68982794,68983379,DDX19A,44765
chr16,69298172,69298782,AC020763.6-1,17538
chr16,70003190,70004194,ZNF23,49958
chr16,70255037,70255655,U6,2148
chr16,70399985,70400643,AP1G1,162
chr16,71527374,71527947,AC132068.2,48596
chr16,71536164,71536760,AC132068.2,39794
chr16,71588486,71589047,AC132068.2,12510
chr16,71606893,71607295,AC132068.2,30838
chr16,71607297,71607374,AC132068.2,31079
chr16,71607376,71607765,AC132068.2,31314
chr16,71646826,71647222,ATBF1,7250
chr16,73541815,73542204,WDR59,34508
chr16,73542206,73542565,WDR59,34132
chr16,73590169,73590276,ZNRF1,193
chr16,73590278,73590547,ZNRF1,3
chr16,73621050,73621754,ZNRF1,30987
chr16,73841456,73841897,BCAR1,17775
chr16,73901100,73901935,BCAR1,42066
chr16,74010775,74011608,CFDP1,13696
chr16,74015814,74016585,CFDP1,8688
chr16,74147631,74148045,AC009163.6,168
chr16,76267005,76267992,AC092724.2,34200
chr16,77841272,77842282,5S_rRNA,14074
chr16,77844446,77844907,5S_rRNA,11175
chr16,79400751,79401423,CDYL2,5408
chr16,79429094,79429479,CDYL2,33607
chr16,79728222,79728815,GCSH,41038
chr16,79868792,79869297,GAN,37031
chr16,79879856,79880122,GAN,26086
chr16,79880637,79881244,GAN,25135
chr16,79992565,79992985,AC099524.5,43619
chr16,80050311,80050706,AC099524.5,14114
chr16,80053748,80054575,AC092139.5,13463
chr16,80530103,80530681,7SK,22639
chr16,80651212,80651950,HSD17B2,25218
chr16,80662561,80663077,HSD17B2,36456
chr16,80675084,80675689,AC138304.1-1,36214
chr16,80696707,80697343,AC138304.1-1,14575
chr16,80728305,80729156,AC138304.1-3,15851
chr16,80729726,80730003,AC138304.1-3,16985
chr16,80743708,80744302,MPHOSPH6,17324
chr16,82503614,82504207,MLYCD,13680
chr16,82518410,82518787,OSGIN1,21574
chr16,82534037,82534299,OSGIN1,6004
chr16,82534301,82534348,OSGIN1,5848
chr16,82534350,82534792,OSGIN1,5601
chr16,82537889,82538513,OSGIN1,1971
chr16,83051926,83052598,KIAA1609,43531
chr16,83053614,83053987,KIAA1609,41993
chr16,83315367,83316395,USP10,24832
chr16,83377743,83378235,CRISPLD2,33123
chr16,83380472,83381249,CRISPLD2,30252
chr16,83472235,83472949,AC025280.5,38991
chr16,83653586,83654534,KIAA0513,35150
chr16,83736142,83736693,FAM92B,32803
chr16,83738449,83739322,FAM92B,35271
chr16,83879247,83879971,TMEM148,5545
chr16,83880039,83880818,TMEM148,6364
chr16,83897146,83897806,AC092275.3,9291
chr16,83902838,83903516,AC092275.3,3590
chr16,83913028,83913522,AC092275.3,6508
chr16,84337420,84337856,C16orf74,4551
chr16,84344457,84345001,C16orf74,2540
chr16,84526703,84527584,IRF8,36869
chr16,86370530,86371278,KLHDC4,13849
chr16,86380507,86381085,KLHDC4,23741
chr16,86381672,86381971,KLHDC4,24766
chr16,86398017,86398799,KLHDC4,41353
chr16,86425632,86426209,SLC7A5,34694
chr16,86443088,86443581,SLC7A5,17280
chr16,86451739,86452219,SLC7A5,8635
chr16,86577566,86578138,BANP,35314
chr16,87123532,87124340,C16orf85,40112
chr16,87196067,87196849,ZC3H18,32116
chr16,87357361,87357875,AC138028.1-3,20943
chr16,87517751,87518309,AC092384.5-2,16019
chr16,87520287,87520825,AC092384.5-2,13493
chr16,87520921,87521595,AC092384.5-2,12791
chr16,87522058,87522797,AC092384.5-2,11622
chr16,87568928,87569345,CBFA2T3,1765
chr16,87597000,87597925,CBFA2T3,26561
chr16,87642478,87642966,ACSF3,45069
chr16,87747965,87748254,C16orf81,5019
chr16,88146442,88147412,RPL13,7663
chr16,88421701,88422228,SPIRE2,443
chr17,1437230,1437654,AC130343.7-1,17272
chr17,1440122,1440472,AC130343.7-1,14417
chr17,1580877,1581884,SERPINF2,11499
chr17,1586374,1587084,SERPINF2,6150
chr17,1598496,1598927,SERPINF2,5832
chr17,1626462,1626900,SERPINF1,14673
chr17,1626902,1627710,SERPINF1,15298
chr17,1643745,1644217,SERPINF1,31973
chr17,1795466,1796041,RTN4RL1,7889
chr17,1796043,1796053,RTN4RL1,8184
chr17,1796055,1796690,RTN4RL1,8508
chr17,2251391,2251798,MNT,491
chr17,2561709,2562352,KIAA0664,7437
chr17,2607320,2608124,hsa-mir-1253,9497
chr17,2665678,2666497,GARNL4,19606
chr17,3185641,3186565,OR3A4,25749
chr17,3581989,3583124,GSG2,8611
chr17,3589812,3590834,GSG2,16378
chr17,3700344,3701375,C17orf85,4594
chr17,3788917,3789664,P2RX1,22582
chr17,3826441,3826731,ATP2A3,12096
chr17,3826733,3827076,ATP2A3,12414
chr17,3838596,3839267,ATP2A3,24441
chr17,4011723,4012019,CYB5D2,18573
chr17,4037228,4037950,Y_RNA,5222
chr17,4097894,4098020,ANKFY1,16065
chr17,4098022,4098664,ANKFY1,15679
chr17,4363742,4364178,SPNS2,15079
chr17,4383534,4383701,MYBBP1A,21812
chr17,4383703,4384321,MYBBP1A,21417
chr17,4384359,4385117,MYBBP1A,20691
chr17,4425536,4426595,SMTNL2,7977
chr17,4441500,4442460,SMTNL2,7938
chr17,4443593,4443904,SMTNL2,9706
chr17,4443906,4444493,SMTNL2,10157
chr17,4528144,4528861,PELP1,25878
chr17,4530976,4531404,PELP1,23190
chr17,4845340,4845720,KIF1C,3560
chr17,5130793,5131304,RABEP1,4718
chr17,5157981,5158377,RABEP1,31849
chr17,6307606,6308341,FAM64A,19482
chr17,6394807,6395313,PITPNM3,5540
chr17,6519307,6519747,C17orf100,23833
chr17,6530150,6530964,SLC13A5,26851
chr17,6573370,6574355,SLC13A5,16454
chr17,6864047,6864662,hsa-mir-497,2290
chr17,7065443,7065868,hsa-mir-324,1766
chr17,7067439,7068084,hsa-mir-324,340
chr17,7125121,7125555,SLC2A4,439
chr17,7140358,7140775,YBX2,1967
chr17,7195842,7196408,KCTD11,194
chr17,7330334,7330950,POLR2A,2221
chr17,7700994,7701372,LSMD1,713
chr17,7795503,7796662,CNTROB,19885
chr17,7801565,7802372,CNTROB,25771
chr17,7803583,7804422,CNTROB,27805
chr17,8117828,8118418,RANGRF,14590
chr17,8168108,8168763,SNORA69,5190
chr17,8176567,8177438,SNORA69,3377
chr17,8241632,8242173,RNF222,34
chr17,8898253,8898751,AC090610.6,31320
chr17,9515208,9515775,USP43,25817
chr17,9516574,9517035,USP43,27130
chr17,9517037,9517097,USP43,27393
chr17,9517099,9517600,USP43,27675
chr17,9537756,9538578,USP43,48493
chr17,10054173,10055182,GAS7,12085
chr17,10059862,10060887,GAS7,17782
chr17,14049797,14050826,AC005224.5,13906
chr17,15503335,15503682,AC005324.1-2,16006
chr17,15503772,15504320,AC005324.1-2,15468
chr17,15652509,15653076,AC015922.7,15892
chr17,15914140,15915043,AC002553.4,13489
chr17,16516010,16516848,AC098850.1,11046
chr17,16766823,16767320,TBC1D27,11806
chr17,16782919,16783446,TBC1D27,4305
chr17,16786328,16786777,TBC1D27,7675
chr17,16862521,16863093,MPRIP,23991
chr17,16919512,16920365,MPRIP,33140
chr17,16922381,16922923,MPRIP,35854
chr17,16931353,16931978,MPRIP,44867
chr17,16978095,16978989,C17orf84,34260
chr17,16999514,17000198,C17orf84,12946
chr17,17080200,17080659,FLCN,797
chr17,17290007,17290380,AC073621.3,10272
chr17,17290382,17290440,AC073621.3,10054
chr17,17290442,17291012,AC073621.3,9738
chr17,17358191,17359206,RASD1,18267
chr17,17433604,17434112,PEMT,1860
chr17,17448965,17449695,PEMT,13612
chr17,17575034,17575763,RAI1,49887
chr17,17627165,17627744,hsa-mir-33b,30515
chr17,17655557,17656200,hsa-mir-33b,2091
chr17,17681448,17681780,SREBF1,565
chr17,17730840,17731960,AC122129.9,29093
chr17,17736795,17737211,AC122129.9,34696
chr17,17785950,17786807,TOM1L2,30136
chr17,18047191,18047819,ALKBH5,19914
chr17,18834169,18834902,FAM83G,14306
chr17,18866861,18867464,AC007952.15-1,11732
chr17,19382640,19383108,SLC47A1,5116
chr17,19398135,19398759,SLC47A1,20689
chr17,19524400,19524757,AC005722.1,18667
chr17,20135770,20136120,CCDC144C,29123
chr17,20136122,20136382,CCDC144C,28816
chr17,21301108,21301382,AC138710.5-1,47222
chr17,22592831,22593233,RPS16P8,38557
chr17,22598574,22599028,RPS16P8,32788
chr17,22672825,22673193,WSB1,27777
chr17,22683542,22684048,WSB1,38563
chr17,22828365,22828717,KSR1,20745
chr17,22872974,22873692,AC069366.8,5042
chr17,22918683,22919143,AC069366.8,40538
chr17,22931593,22932374,LGALS9,48967
chr17,22959112,22959932,LGALS9,21428
chr17,23224816,23225589,AC130289.2,18271
chr17,23539997,23540831,AC100852.2-3,9782
chr17,23846032,23846415,AC015917.30-3,17263
chr17,23849038,23849591,AC015917.30-3,20354
chr17,23850871,23851302,AC015917.30-3,22126
chr17,23851304,23851638,AC005726.1-1,22069
chr17,23876486,23877015,FOXN1,1665
chr17,23877285,23877883,FOXN1,2499
chr17,23883795,23884484,AC005726.1-4,6609
chr17,23886890,23887227,AC005726.1-4,3690
chr17,23887912,23888399,AC005726.1-4,2593
chr17,23888401,23888830,AC005726.1-4,2133
chr17,23888832,23888874,AC005726.1-4,1895
chr17,23891206,23891924,AC005726.1-4,817
chr17,23985226,23985647,KIAA0100,10863
chr17,23985649,23986348,KIAA0100,10301
chr17,24097209,24097731,TRAF4,2321
chr17,24429732,24430118,TIAF1,4583
chr17,24459104,24459704,TIAF1,34062
chr17,24459706,24459903,TIAF1,34462
chr17,24509188,24509714,MYO18A,22081
chr17,24509886,24510746,MYO18A,21216
chr17,24511745,24512048,MYO18A,19636
chr17,24945987,24946543,ANKRD13B,1654
chr17,25641170,25641972,BLMH,1632
chr17,25764495,25765554,CPD,34915
chr17,25902586,25903173,TBC1D29,7830
chr17,25903175,25903201,TBC1D29,7521
chr17,25903203,25903393,TBC1D29,7411
chr17,25903395,25903510,TBC1D29,7257
chr17,26268731,26269692,ADAP2,3668
chr17,26802482,26803022,AC003101.1-1,13934
chr17,26917601,26917930,U6atac,2740
chr17,26917932,26918528,U6atac,3205
chr17,26924862,26925481,hsa-mir-365-2,1371
chr17,28173408,28173938,Y_RNA,7786
chr17,29716470,29717075,CCL1,2408
chr17,31331217,31331837,CCL16,1117
chr17,31351924,31352623,CCL15,851
chr17,32161480,32161779,7SK,48868
chr17,32161781,32161846,7SK,49052
chr17,33916099,33916461,ARHGAP23,39603
chr17,33979954,33980638,AC115090.8,35412
chr17,34321946,34322701,LASP1,42430
chr17,34325546,34326027,LASP1,45893
chr17,34563985,34564332,PLXDC1,2861
chr17,35007925,35008515,NEUROD2,9480
chr17,35222108,35222769,AC079199.2,26864
chr17,35338233,35338938,ORMDL3,1206
chr17,35433110,35433649,CSF3,8240
chr17,35507916,35508635,NR1D1,2223
chr17,35521412,35522084,AC068669.21-2,5403
chr17,35590542,35591057,RAPGEFL1,2667
chr17,35721050,35721553,RARA,2330
chr17,35724289,35724758,RARA,5552
chr17,35731591,35731839,RARA,12744
chr17,35749166,35749542,GJD3,24238
chr17,35848727,35849324,IGFBP4,4176
chr17,35869954,35870408,IGFBP4,16980
chr17,35872329,35872854,IGFBP4,19390
chr17,35883407,35883940,TNS4,27706
